Warmup Train [1][0/48]	Time 0.255 (0.255)	Data 0.002 (0.002)	Loss 1.6294 (1.6294)	Top-1 acc 10.938 (10.938)	Top-5 acc 100.000 (100.000)	lr 0.05000
Warmup Train [38][30/48]	Time 0.006 (0.008)	Data 0.000 (0.001)	Loss 0.8464 (0.6036)	Top-1 acc 59.375 (72.329)	Top-5 acc 100.000 (100.000)	lr 0.00044
Warmup Train [38][48/48]	Time 0.007 (0.008)	Data 0.000 (0.001)	Loss 0.5461 (0.5898)	Top-1 acc 76.364 (73.265)	Top-5 acc 100.000 (100.000)	lr 0.00031
==========Warmup Valid [38/40]	loss 0.779	top-1 acc 60.879	top-5 acc 100.000	Train top-1 73.265	top-5 100.000	flops: 2.3M
Warmup Train [39][0/48]	Time 0.010 (0.010)	Data 0.001 (0.001)	Loss 0.6058 (0.6058)	Top-1 acc 79.688 (79.688)	Top-5 acc 100.000 (100.000)	lr 0.00031
Warmup Train [39][30/48]	Time 0.007 (0.008)	Data 0.000 (0.001)	Loss 0.6190 (0.5592)	Top-1 acc 70.312 (76.008)	Top-5 acc 100.000 (100.000)	lr 0.00015
Warmup Train [39][48/48]	Time 0.008 (0.008)	Data 0.001 (0.001)	Loss 0.5521 (0.5850)	Top-1 acc 78.182 (74.001)	Top-5 acc 100.000 (100.000)	lr 0.00008
==========Warmup Valid [39/40]	loss 0.795	top-1 acc 60.665	top-5 acc 100.000	Train top-1 74.001	top-5 100.000	flops: 2.3M
Warmup Train [40][0/48]	Time 0.010 (0.010)	Data 0.001 (0.001)	Loss 0.6390 (0.6390)	Top-1 acc 75.000 (75.000)	Top-5 acc 100.000 (100.000)	lr 0.00008
Warmup Train [40][30/48]	Time 0.009 (0.008)	Data 0.001 (0.001)	Loss 0.6225 (0.6806)	Top-1 acc 79.688 (69.909)	Top-5 acc 100.000 (100.000)	lr 0.00001
Warmup Train [40][48/48]	Time 0.007 (0.008)	Data 0.001 (0.001)	Loss 0.7324 (0.6467)	Top-1 acc 65.455 (71.474)	Top-5 acc 100.000 (100.000)	lr 0.00000
==========Warmup Valid [40/40]	loss 0.777	top-1 acc 60.236	top-5 acc 100.000	Train top-1 71.474	top-5 100.000	flops: 2.3M
Train [1][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 0.6304 (0.6304)	Entropy 2.15796 (2.15796)	Top-1 acc 67.188 (67.188)	Top-5 acc 100.000 (100.000)	lr 0.05000
Train [1][30/48]	Time 0.008 (0.008)	Data Time 0.001 (0.001)	Loss 0.9299 (0.6739)	Entropy 2.15796 (2.15796)	Top-1 acc 56.250 (69.808)	Top-5 acc 100.000 (100.000)	lr 0.05000
Train [1][48/48]	Time 0.008 (0.008)	Data Time 0.001 (0.001)	Loss 0.9292 (0.7084)	Entropy 2.15796 (2.15796)	Top-1 acc 65.455 (69.396)	Top-5 acc 100.000 (100.000)	lr 0.04999
==========Valid [1/100]	loss 0.706	top-1 acc 76.313 (76.313)	top-5 acc 100.000	Train top-1 69.396	top-5 100.000	Entropy 2.15796	Latency-flops: 0.000ms	Flops: 2.28M
Train [2][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.6638 (0.6638)	Entropy 2.15796 (2.15796)	Top-1 acc 75.000 (75.000)	Top-5 acc 100.000 (100.000)	lr 0.04999
Train [2][30/48]	Time 0.007 (0.016)	Data Time 0.000 (0.001)	Loss 0.6057 (0.7519)	Entropy 2.15435 (2.15641)	Top-1 acc 67.188 (67.288)	Top-5 acc 100.000 (100.000)	lr 0.04997
Train [2][48/48]	Time 0.007 (0.014)	Data Time 0.001 (0.001)	Loss 0.6996 (0.7922)	Entropy 2.15143 (2.15520)	Top-1 acc 61.818 (65.558)	Top-5 acc 100.000 (100.000)	lr 0.04995
==========Valid [2/100]	loss 7.562	top-1 acc 19.185 (76.313)	top-5 acc 100.000	Train top-1 65.558	top-5 100.000	Entropy 2.15143	Latency-flops: 0.000ms	Flops: 2.68M
Train [3][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 1.1737 (1.1737)	Entropy 2.15143 (2.15143)	Top-1 acc 46.875 (46.875)	Top-5 acc 100.000 (100.000)	lr 0.04995
Train [3][30/48]	Time 0.008 (0.013)	Data Time 0.001 (0.001)	Loss 0.8802 (0.8455)	Entropy 2.14897 (2.14959)	Top-1 acc 60.938 (64.567)	Top-5 acc 100.000 (100.000)	lr 0.04992
Train [3][48/48]	Time 0.009 (0.013)	Data Time 0.001 (0.001)	Loss 0.6391 (0.8286)	Entropy 2.14672 (2.14898)	Top-1 acc 78.182 (65.718)	Top-5 acc 100.000 (100.000)	lr 0.04989
==========Valid [3/100]	loss 1.893	top-1 acc 37.513 (76.313)	top-5 acc 100.000	Train top-1 65.718	top-5 100.000	Entropy 2.14672	Latency-flops: 0.000ms	Flops: 2.02M
Train [4][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.6624 (0.6624)	Entropy 2.14672 (2.14672)	Top-1 acc 71.875 (71.875)	Top-5 acc 100.000 (100.000)	lr 0.04989
Train [4][30/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 1.0561 (0.7577)	Entropy 2.13735 (2.14343)	Top-1 acc 51.562 (66.482)	Top-5 acc 100.000 (100.000)	lr 0.04984
Train [4][48/48]	Time 0.009 (0.013)	Data Time 0.001 (0.001)	Loss 1.0143 (0.8067)	Entropy 2.13369 (2.14044)	Top-1 acc 60.000 (64.854)	Top-5 acc 100.000 (100.000)	lr 0.04980
==========Valid [4/100]	loss 2.808	top-1 acc 29.368 (76.313)	top-5 acc 100.000	Train top-1 64.854	top-5 100.000	Entropy 2.13369	Latency-flops: 0.000ms	Flops: 1.32M
Train [5][0/48]	Time 0.011 (0.011)	Data Time 0.001 (0.001)	Loss 1.2122 (1.2122)	Entropy 2.13369 (2.13369)	Top-1 acc 48.438 (48.438)	Top-5 acc 100.000 (100.000)	lr 0.04980
Train [5][30/48]	Time 0.008 (0.013)	Data Time 0.001 (0.001)	Loss 0.9498 (0.9345)	Entropy 2.12427 (2.13113)	Top-1 acc 60.938 (63.609)	Top-5 acc 100.000 (100.000)	lr 0.04974
Train [5][48/48]	Time 0.007 (0.013)	Data Time 0.001 (0.001)	Loss 0.6957 (0.9258)	Entropy 2.12194 (2.12812)	Top-1 acc 69.091 (64.311)	Top-5 acc 100.000 (100.000)	lr 0.04969
==========Valid [5/100]	loss 3.691	top-1 acc 19.185 (76.313)	top-5 acc 100.000	Train top-1 64.311	top-5 100.000	Entropy 2.12194	Latency-flops: 0.000ms	Flops: 2.02M
Train [6][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 1.0264 (1.0264)	Entropy 2.12194 (2.12194)	Top-1 acc 60.938 (60.938)	Top-5 acc 100.000 (100.000)	lr 0.04969
Train [6][30/48]	Time 0.008 (0.013)	Data Time 0.001 (0.001)	Loss 0.8352 (0.8270)	Entropy 2.10131 (2.11286)	Top-1 acc 65.625 (64.415)	Top-5 acc 100.000 (100.000)	lr 0.04961
Train [6][48/48]	Time 0.008 (0.012)	Data Time 0.000 (0.001)	Loss 0.6340 (0.8381)	Entropy 2.08530 (2.10534)	Top-1 acc 69.091 (64.727)	Top-5 acc 100.000 (100.000)	lr 0.04956
==========Valid [6/100]	loss 6.332	top-1 acc 36.656 (76.313)	top-5 acc 100.000	Train top-1 64.727	top-5 100.000	Entropy 2.08530	Latency-flops: 0.000ms	Flops: 1.86M
Train [7][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 1.1568 (1.1568)	Entropy 2.08530 (2.08530)	Top-1 acc 56.250 (56.250)	Top-5 acc 100.000 (100.000)	lr 0.04956
Train [7][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.5991 (0.9633)	Entropy 2.07636 (2.08286)	Top-1 acc 73.438 (59.425)	Top-5 acc 100.000 (100.000)	lr 0.04946
Train [7][48/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 1.4835 (0.9439)	Entropy 2.07027 (2.07887)	Top-1 acc 56.364 (59.962)	Top-5 acc 100.000 (100.000)	lr 0.04940
==========Valid [7/100]	loss 1.990	top-1 acc 21.543 (76.313)	top-5 acc 100.000	Train top-1 59.962	top-5 100.000	Entropy 2.07027	Latency-flops: 0.000ms	Flops: 0.49M
Train [8][0/48]	Time 0.011 (0.011)	Data Time 0.001 (0.001)	Loss 1.3517 (1.3517)	Entropy 2.07027 (2.07027)	Top-1 acc 46.875 (46.875)	Top-5 acc 100.000 (100.000)	lr 0.04940
Train [8][30/48]	Time 0.008 (0.012)	Data Time 0.000 (0.001)	Loss 0.7566 (0.8816)	Entropy 2.06589 (2.06821)	Top-1 acc 64.062 (60.232)	Top-5 acc 100.000 (100.000)	lr 0.04929
Train [8][48/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.8872 (0.8632)	Entropy 2.06095 (2.06640)	Top-1 acc 58.182 (62.296)	Top-5 acc 100.000 (100.000)	lr 0.04922
==========Valid [8/100]	loss 2.364	top-1 acc 22.186 (76.313)	top-5 acc 100.000	Train top-1 62.296	top-5 100.000	Entropy 2.06095	Latency-flops: 0.000ms	Flops: 0.49M
Train [9][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 0.7282 (0.7282)	Entropy 2.06095 (2.06095)	Top-1 acc 67.188 (67.188)	Top-5 acc 100.000 (100.000)	lr 0.04921
Train [9][30/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 0.7623 (0.8322)	Entropy 2.05947 (2.06013)	Top-1 acc 67.188 (64.819)	Top-5 acc 100.000 (100.000)	lr 0.04909
Train [9][48/48]	Time 0.007 (0.012)	Data Time 0.001 (0.001)	Loss 0.6241 (0.8108)	Entropy 2.05957 (2.05994)	Top-1 acc 74.545 (65.110)	Top-5 acc 100.000 (100.000)	lr 0.04901
==========Valid [9/100]	loss 1.529	top-1 acc 44.266 (76.313)	top-5 acc 100.000	Train top-1 65.110	top-5 100.000	Entropy 2.05957	Latency-flops: 0.000ms	Flops: 0.49M
Train [10][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 0.6211 (0.6211)	Entropy 2.05957 (2.05957)	Top-1 acc 75.000 (75.000)	Top-5 acc 100.000 (100.000)	lr 0.04901
Train [10][30/48]	Time 0.009 (0.013)	Data Time 0.001 (0.001)	Loss 0.6059 (0.8275)	Entropy 2.06016 (2.06040)	Top-1 acc 65.625 (63.911)	Top-5 acc 100.000 (100.000)	lr 0.04887
Train [10][48/48]	Time 0.009 (0.013)	Data Time 0.001 (0.001)	Loss 0.5650 (0.8292)	Entropy 2.05978 (2.06030)	Top-1 acc 80.000 (63.575)	Top-5 acc 100.000 (100.000)	lr 0.04878
==========Valid [10/100]	loss 2.772	top-1 acc 30.225 (76.313)	top-5 acc 100.000	Train top-1 63.575	top-5 100.000	Entropy 2.05978	Latency-flops: 0.000ms	Flops: 0.65M
Train [11][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 1.0864 (1.0864)	Entropy 2.05978 (2.05978)	Top-1 acc 39.062 (39.062)	Top-5 acc 100.000 (100.000)	lr 0.04878
Train [11][30/48]	Time 0.010 (0.012)	Data Time 0.001 (0.001)	Loss 1.1405 (0.9118)	Entropy 2.05851 (2.05886)	Top-1 acc 56.250 (62.349)	Top-5 acc 100.000 (100.000)	lr 0.04862
Train [11][48/48]	Time 0.007 (0.012)	Data Time 0.001 (0.001)	Loss 0.6987 (0.8844)	Entropy 2.05807 (2.05862)	Top-1 acc 81.818 (61.976)	Top-5 acc 100.000 (100.000)	lr 0.04853
==========Valid [11/100]	loss 5.661	top-1 acc 18.006 (76.313)	top-5 acc 100.000	Train top-1 61.976	top-5 100.000	Entropy 2.05807	Latency-flops: 0.000ms	Flops: 1.47M
Train [12][0/48]	Time 0.010 (0.010)	Data Time 0.002 (0.002)	Loss 0.5236 (0.5236)	Entropy 2.05807 (2.05807)	Top-1 acc 85.938 (85.938)	Top-5 acc 100.000 (100.000)	lr 0.04852
Train [12][30/48]	Time 0.008 (0.018)	Data Time 0.001 (0.002)	Loss 0.7101 (0.8565)	Entropy 2.05268 (2.05774)	Top-1 acc 71.875 (64.062)	Top-5 acc 100.000 (100.000)	lr 0.04835
Train [12][48/48]	Time 0.008 (0.016)	Data Time 0.001 (0.002)	Loss 1.0747 (0.8351)	Entropy 2.05301 (2.05588)	Top-1 acc 47.273 (64.535)	Top-5 acc 100.000 (100.000)	lr 0.04825
==========Valid [12/100]	loss 1.848	top-1 acc 20.043 (76.313)	top-5 acc 100.000	Train top-1 64.535	top-5 100.000	Entropy 2.05301	Latency-flops: 0.000ms	Flops: 0.49M
Train [13][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.7453 (0.7453)	Entropy 2.05301 (2.05301)	Top-1 acc 64.062 (64.062)	Top-5 acc 100.000 (100.000)	lr 0.04824
Train [13][30/48]	Time 0.007 (0.012)	Data Time 0.000 (0.001)	Loss 0.7464 (0.7751)	Entropy 2.05696 (2.05538)	Top-1 acc 64.062 (65.726)	Top-5 acc 100.000 (100.000)	lr 0.04806
Train [13][48/48]	Time 0.007 (0.012)	Data Time 0.001 (0.001)	Loss 0.6796 (0.7726)	Entropy 2.05195 (2.05531)	Top-1 acc 63.636 (65.206)	Top-5 acc 100.000 (100.000)	lr 0.04795
==========Valid [13/100]	loss 1.760	top-1 acc 41.265 (76.313)	top-5 acc 100.000	Train top-1 65.206	top-5 100.000	Entropy 2.05195	Latency-flops: 0.000ms	Flops: 1.32M
Train [14][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 0.6957 (0.6957)	Entropy 2.05195 (2.05195)	Top-1 acc 65.625 (65.625)	Top-5 acc 100.000 (100.000)	lr 0.04794
Train [14][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 1.0681 (0.9892)	Entropy 2.03717 (2.04514)	Top-1 acc 56.250 (58.518)	Top-5 acc 100.000 (100.000)	lr 0.04775
Train [14][48/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 1.1366 (0.9602)	Entropy 2.02971 (2.04111)	Top-1 acc 47.273 (58.075)	Top-5 acc 100.000 (100.000)	lr 0.04763
==========Valid [14/100]	loss 1.686	top-1 acc 40.943 (76.313)	top-5 acc 100.000	Train top-1 58.075	top-5 100.000	Entropy 2.02971	Latency-flops: 0.000ms	Flops: 0.65M
Train [15][0/48]	Time 0.008 (0.008)	Data Time 0.001 (0.001)	Loss 0.7545 (0.7545)	Entropy 2.02971 (2.02971)	Top-1 acc 70.312 (70.312)	Top-5 acc 100.000 (100.000)	lr 0.04762
Train [15][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.7421 (0.8445)	Entropy 2.01423 (2.02366)	Top-1 acc 67.188 (64.415)	Top-5 acc 100.000 (100.000)	lr 0.04741
Train [15][48/48]	Time 0.008 (0.012)	Data Time 0.000 (0.001)	Loss 0.6944 (0.8132)	Entropy 1.99960 (2.01724)	Top-1 acc 65.455 (64.823)	Top-5 acc 100.000 (100.000)	lr 0.04728
==========Valid [15/100]	loss 1.937	top-1 acc 33.869 (76.313)	top-5 acc 100.000	Train top-1 64.823	top-5 100.000	Entropy 1.99960	Latency-flops: 0.000ms	Flops: 0.65M
Train [16][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.9164 (0.9164)	Entropy 1.99960 (1.99960)	Top-1 acc 67.188 (67.188)	Top-5 acc 100.000 (100.000)	lr 0.04728
Train [16][30/48]	Time 0.009 (0.013)	Data Time 0.001 (0.001)	Loss 0.6012 (0.7796)	Entropy 1.98481 (1.99213)	Top-1 acc 68.750 (65.071)	Top-5 acc 100.000 (100.000)	lr 0.04705
Train [16][48/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 0.6605 (0.8118)	Entropy 1.97743 (1.98822)	Top-1 acc 69.091 (64.695)	Top-5 acc 100.000 (100.000)	lr 0.04692
==========Valid [16/100]	loss 1.433	top-1 acc 54.019 (76.313)	top-5 acc 100.000	Train top-1 64.695	top-5 100.000	Entropy 1.97743	Latency-flops: 0.000ms	Flops: 0.65M
Train [17][0/48]	Time 0.008 (0.008)	Data Time 0.001 (0.001)	Loss 1.6555 (1.6555)	Entropy 1.97743 (1.97743)	Top-1 acc 37.500 (37.500)	Top-5 acc 100.000 (100.000)	lr 0.04691
Train [17][30/48]	Time 0.009 (0.013)	Data Time 0.001 (0.001)	Loss 1.0617 (0.8742)	Entropy 1.95966 (1.96745)	Top-1 acc 46.875 (63.407)	Top-5 acc 100.000 (100.000)	lr 0.04667
Train [17][48/48]	Time 0.010 (0.012)	Data Time 0.001 (0.001)	Loss 0.6126 (0.8598)	Entropy 1.95708 (1.96407)	Top-1 acc 69.091 (63.639)	Top-5 acc 100.000 (100.000)	lr 0.04653
==========Valid [17/100]	loss 1.176	top-1 acc 37.406 (76.313)	top-5 acc 100.000	Train top-1 63.639	top-5 100.000	Entropy 1.95708	Latency-flops: 0.000ms	Flops: 0.65M
Train [18][0/48]	Time 0.011 (0.011)	Data Time 0.002 (0.002)	Loss 0.4930 (0.4930)	Entropy 1.95708 (1.95708)	Top-1 acc 73.438 (73.438)	Top-5 acc 100.000 (100.000)	lr 0.04652
Train [18][30/48]	Time 0.010 (0.012)	Data Time 0.001 (0.001)	Loss 0.5671 (0.7770)	Entropy 1.94039 (1.94929)	Top-1 acc 75.000 (66.683)	Top-5 acc 100.000 (100.000)	lr 0.04627
Train [18][48/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 0.5417 (0.7481)	Entropy 1.92344 (1.94283)	Top-1 acc 78.182 (68.212)	Top-5 acc 100.000 (100.000)	lr 0.04612
==========Valid [18/100]	loss 2.113	top-1 acc 46.409 (76.313)	top-5 acc 100.000	Train top-1 68.212	top-5 100.000	Entropy 1.92344	Latency-flops: 0.000ms	Flops: 1.47M
Train [19][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.5107 (0.5107)	Entropy 1.92344 (1.92344)	Top-1 acc 71.875 (71.875)	Top-5 acc 100.000 (100.000)	lr 0.04611
Train [19][30/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 0.6645 (0.6940)	Entropy 1.91701 (1.92024)	Top-1 acc 60.938 (68.145)	Top-5 acc 100.000 (100.000)	lr 0.04585
Train [19][48/48]	Time 0.007 (0.012)	Data Time 0.001 (0.001)	Loss 0.7340 (0.7108)	Entropy 1.91217 (1.91888)	Top-1 acc 65.455 (67.061)	Top-5 acc 100.000 (100.000)	lr 0.04569
==========Valid [19/100]	loss 5.110	top-1 acc 17.471 (76.313)	top-5 acc 100.000	Train top-1 67.061	top-5 100.000	Entropy 1.91217	Latency-flops: 0.000ms	Flops: 1.47M
Train [20][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 0.6290 (0.6290)	Entropy 1.91217 (1.91217)	Top-1 acc 65.625 (65.625)	Top-5 acc 100.000 (100.000)	lr 0.04568
Train [20][30/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 0.5898 (0.7709)	Entropy 1.88818 (1.89721)	Top-1 acc 76.562 (65.373)	Top-5 acc 100.000 (100.000)	lr 0.04540
Train [20][48/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 0.8617 (0.7604)	Entropy 1.88870 (1.89394)	Top-1 acc 63.636 (65.558)	Top-5 acc 100.000 (100.000)	lr 0.04523
==========Valid [20/100]	loss 2.785	top-1 acc 42.765 (76.313)	top-5 acc 100.000	Train top-1 65.558	top-5 100.000	Entropy 1.88870	Latency-flops: 0.000ms	Flops: 1.47M
Train [21][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.6587 (0.6587)	Entropy 1.88870 (1.88870)	Top-1 acc 71.875 (71.875)	Top-5 acc 100.000 (100.000)	lr 0.04523
Train [21][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.6590 (0.7918)	Entropy 1.85034 (1.87609)	Top-1 acc 68.750 (64.617)	Top-5 acc 100.000 (100.000)	lr 0.04494
Train [21][48/48]	Time 0.007 (0.012)	Data Time 0.000 (0.001)	Loss 0.6490 (0.7913)	Entropy 1.83566 (1.86355)	Top-1 acc 65.455 (64.407)	Top-5 acc 100.000 (100.000)	lr 0.04476
==========Valid [21/100]	loss 1.000	top-1 acc 48.339 (76.313)	top-5 acc 100.000	Train top-1 64.407	top-5 100.000	Entropy 1.83566	Latency-flops: 0.000ms	Flops: 0.65M
Train [22][0/48]	Time 0.011 (0.011)	Data Time 0.001 (0.001)	Loss 1.2779 (1.2779)	Entropy 1.83566 (1.83566)	Top-1 acc 60.938 (60.938)	Top-5 acc 100.000 (100.000)	lr 0.04475
Train [22][30/48]	Time 0.008 (0.013)	Data Time 0.001 (0.001)	Loss 0.6313 (0.7708)	Entropy 1.82112 (1.82899)	Top-1 acc 70.312 (66.683)	Top-5 acc 100.000 (100.000)	lr 0.04446
Train [22][48/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.7057 (0.7313)	Entropy 1.82093 (1.82594)	Top-1 acc 60.000 (68.116)	Top-5 acc 100.000 (100.000)	lr 0.04427
==========Valid [22/100]	loss 1.168	top-1 acc 57.020 (76.313)	top-5 acc 100.000	Train top-1 68.116	top-5 100.000	Entropy 1.82093	Latency-flops: 0.000ms	Flops: 0.65M
Train [23][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 0.6709 (0.6709)	Entropy 1.82093 (1.82093)	Top-1 acc 70.312 (70.312)	Top-5 acc 100.000 (100.000)	lr 0.04426
Train [23][30/48]	Time 0.007 (0.012)	Data Time 0.000 (0.001)	Loss 0.6870 (0.8516)	Entropy 1.76628 (1.78978)	Top-1 acc 79.688 (65.827)	Top-5 acc 100.000 (100.000)	lr 0.04395
Train [23][48/48]	Time 0.007 (0.012)	Data Time 0.000 (0.001)	Loss 0.8383 (1.0235)	Entropy 1.76551 (1.78109)	Top-1 acc 61.818 (62.360)	Top-5 acc 100.000 (100.000)	lr 0.04376
==========Valid [23/100]	loss 1.364	top-1 acc 35.263 (76.313)	top-5 acc 100.000	Train top-1 62.360	top-5 100.000	Entropy 1.76551	Latency-flops: 0.000ms	Flops: 0.65M
Train [24][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 1.3983 (1.3983)	Entropy 1.76551 (1.76551)	Top-1 acc 56.250 (56.250)	Top-5 acc 100.000 (100.000)	lr 0.04375
Train [24][30/48]	Time 0.007 (0.011)	Data Time 0.001 (0.001)	Loss 1.1299 (0.8992)	Entropy 1.73669 (1.75647)	Top-1 acc 46.875 (60.887)	Top-5 acc 100.000 (100.000)	lr 0.04343
Train [24][48/48]	Time 0.007 (0.011)	Data Time 0.000 (0.001)	Loss 0.9904 (0.9196)	Entropy 1.73374 (1.74900)	Top-1 acc 65.455 (61.497)	Top-5 acc 100.000 (100.000)	lr 0.04324
==========Valid [24/100]	loss 1.061	top-1 acc 49.946 (76.313)	top-5 acc 100.000	Train top-1 61.497	top-5 100.000	Entropy 1.73374	Latency-flops: 0.000ms	Flops: 0.65M
Train [25][0/48]	Time 0.009 (0.009)	Data Time 0.001 (0.001)	Loss 1.2900 (1.2900)	Entropy 1.73374 (1.73374)	Top-1 acc 43.750 (43.750)	Top-5 acc 100.000 (100.000)	lr 0.04322
Train [25][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 1.6657 (0.9828)	Entropy 1.71307 (1.72434)	Top-1 acc 67.188 (60.988)	Top-5 acc 100.000 (100.000)	lr 0.04289
Train [25][48/48]	Time 0.007 (0.012)	Data Time 0.001 (0.001)	Loss 0.6035 (0.8975)	Entropy 1.70949 (1.71913)	Top-1 acc 80.000 (63.096)	Top-5 acc 100.000 (100.000)	lr 0.04269
==========Valid [25/100]	loss 0.962	top-1 acc 52.412 (76.313)	top-5 acc 100.000	Train top-1 63.096	top-5 100.000	Entropy 1.70949	Latency-flops: 0.000ms	Flops: 0.65M
Train [26][0/48]	Time 0.011 (0.011)	Data Time 0.002 (0.002)	Loss 0.6812 (0.6812)	Entropy 1.70949 (1.70949)	Top-1 acc 67.188 (67.188)	Top-5 acc 100.000 (100.000)	lr 0.04268
Train [26][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.6676 (0.6795)	Entropy 1.69556 (1.70651)	Top-1 acc 70.312 (69.103)	Top-5 acc 100.000 (100.000)	lr 0.04233
Train [26][48/48]	Time 0.008 (0.012)	Data Time 0.000 (0.001)	Loss 0.6501 (0.6661)	Entropy 1.69012 (1.70171)	Top-1 acc 74.545 (69.651)	Top-5 acc 100.000 (100.000)	lr 0.04213
==========Valid [26/100]	loss 0.696	top-1 acc 65.059 (76.313)	top-5 acc 100.000	Train top-1 69.651	top-5 100.000	Entropy 1.69012	Latency-flops: 0.000ms	Flops: 0.65M
Train [27][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.5160 (0.5160)	Entropy 1.69012 (1.69012)	Top-1 acc 78.125 (78.125)	Top-5 acc 100.000 (100.000)	lr 0.04211
Train [27][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.5443 (0.6992)	Entropy 1.66693 (1.68046)	Top-1 acc 75.000 (69.304)	Top-5 acc 100.000 (100.000)	lr 0.04176
Train [27][48/48]	Time 0.007 (0.012)	Data Time 0.000 (0.001)	Loss 0.4982 (0.6812)	Entropy 1.62088 (1.66803)	Top-1 acc 83.636 (70.163)	Top-5 acc 100.000 (100.000)	lr 0.04154
==========Valid [27/100]	loss 0.638	top-1 acc 71.919 (76.313)	top-5 acc 100.000	Train top-1 70.163	top-5 100.000	Entropy 1.62088	Latency-flops: 0.000ms	Flops: 0.65M
Train [28][0/48]	Time 0.008 (0.008)	Data Time 0.001 (0.001)	Loss 0.5781 (0.5781)	Entropy 1.62088 (1.62088)	Top-1 acc 79.688 (79.688)	Top-5 acc 100.000 (100.000)	lr 0.04153
Train [28][30/48]	Time 0.008 (0.012)	Data Time 0.001 (0.001)	Loss 0.8563 (0.9363)	Entropy 1.58194 (1.59938)	Top-1 acc 54.688 (65.373)	Top-5 acc 100.000 (100.000)	lr 0.04117
Train [28][48/48]	Time 0.006 (0.012)	Data Time 0.001 (0.001)	Loss 1.4432 (0.8513)	Entropy 1.57733 (1.59209)	Top-1 acc 47.273 (66.773)	Top-5 acc 100.000 (100.000)	lr 0.04095
==========Valid [28/100]	loss 0.723	top-1 acc 65.273 (76.313)	top-5 acc 100.000	Train top-1 66.773	top-5 100.000	Entropy 1.57733	Latency-flops: 0.000ms	Flops: 0.65M
Train [29][0/48]	Time 0.010 (0.010)	Data Time 0.001 (0.001)	Loss 0.6689 (0.6689)	Entropy 1.57733 (1.57733)	Top-1 acc 65.625 (65.625)	Top-5 acc 100.000 (100.000)	lr 0.04094
Train [29][30/48]	Time 0.009 (0.012)	Data Time 0.001 (0.001)	Loss 0.6968 (0.7301)	Entropy 1.58179 (1.57671)	Top-1 acc 71.875 (68.649)	Top-5 acc 100.000 (100.000)	lr 0.04056
Train [29][48/48]	Time 0.007 (0.012)	Data Time 0.001 (0.001)	Loss 0.6270 (0.6967)	Entropy 1.58410 (1.57906)	Top-1 acc 70.909 (69.811)	Top-5 acc 100.000 (100.000)	lr 0.04034
==========Valid [29/100]	loss 0.560	top-1 acc 76.313 (76.313)	top-5 acc 100.000	Train top-1 69.811	top-5 100.000	Entropy 1.58410	Latency-flops: 0.000ms	Flops: 0.65M
